City,State,US_AQI,PCA1,PCA2,TSNE1,TSNE2,UMAP1,UMAP2
Imphal,Manipur,67.0,-5.6603002625088745,0.5489044897732478,-47.224754,-7.508536,-4.797273215612154,0.4660803071793862
Gangtok,Sikkim,29.0,-8.137218220871882,-0.5749111166204176,-47.047592,21.081451,-6.945680349614108,-0.5367126938264284
Chandigarh,Punjab,67.0,-2.426792234869927,2.0969101930221763,0.57561636,53.027496,-2.0434073930049403,1.802078785810801
Shillong,Meghalaya,41.0,-8.461429366603666,-1.3028748329285613,-80.56489,6.107933,-7.185157768288185,-1.1746436967392941
Imphal,Manipur,118.0,-2.8968917729482815,4.005857776454591,-8.59716,71.25702,-2.595118535255139,3.407758959732954
Gangtok,Sikkim,54.0,-6.460593375982278,0.8609850750550341,-46.83175,29.435308,-5.583199460414198,0.7477328372254511
Raipur,Chhattisgarh,151.0,17.343767892410277,-11.123320828451979,76.312256,-41.9152,14.839634804674612,-9.438261462259286
Panaji,Goa,63.0,-5.357158243919093,3.815179394945705,-3.0911453,41.517937,-4.575410936916817,3.1906107353307664
Ahmedabad,Gujarat,56.0,-5.028421507000848,-2.2390685935578998,-13.85238,-36.47374,-4.302992347011886,-1.9050534109748274
Shillong,Meghalaya,27.0,-7.427983791961038,-4.339203065442345,-87.524536,2.835617,-6.260140411645263,-3.681310189751807
Panaji,Goa,98.0,-2.3214859522550237,2.6865097730403895,22.941324,-15.73183,-1.9878489471194405,2.3171864954224644
Imphal,Manipur,71.0,-1.1473536231417516,-4.3058280267155835,-22.291706,-4.3887105,-0.901448197100004,-3.644276907709008
Kohima,Nagaland,31.0,-6.860724804537703,-5.642127335152982,-80.53482,-14.335724,-5.822054641195036,-4.878805895130808
Agartala,Tripura,124.0,8.232497320307843,-8.284166511159786,46.323105,-28.521656,6.929533290155701,-7.116032382730553
Aizawl,Mizoram,32.0,-8.186845543032216,-6.340591561254624,-82.71077,-12.680977,-6.968382819375097,-5.431192196373623
Visakhapatnam,Andhra Pradesh,79.0,1.4313595901660945,-5.516144222828768,44.62455,-76.7854,1.1918533321179072,-4.7310462652280485
Chennai,Tamil Nadu,82.0,-3.699547977297572,2.511025458379621,4.7836504,18.34466,-3.1825245571237586,2.0416651458031954
Bengaluru,Karnataka,50.0,-4.354601502538387,-5.957379415535293,-10.462272,-65.046234,-3.6904116226951595,-5.02876480019835
Gangtok,Sikkim,108.0,1.8429581423951522,-0.436941861364582,-14.557388,85.508896,1.5700001540730901,-0.35315656296733305
Hyderabad,Telangana,90.0,-4.211715631294546,5.733626080618934,16.23517,55.627434,-3.5567043124548827,4.894841562186052
Patna,Bihar,189.0,13.147014416029476,1.473797820103321,50.103703,-44.037605,11.217287794225413,1.3122636023004866
Raipur,Chhattisgarh,188.0,36.48690616685146,-11.727585621901005,76.31477,-68.39613,31.09278701830457,-10.064735760365215
Itanagar,Arunachal Pradesh,56.0,-7.222574990734856,-0.8729588956965958,-62.125782,-17.452822,-6.115830177072006,-0.8025185870004974
Itanagar,Arunachal Pradesh,73.0,-6.809320152397925,3.2172947703508803,-44.09002,59.1089,-5.717614385023453,2.7380034559032387
Visakhapatnam,Andhra Pradesh,56.0,-3.900407234654573,-2.017812371126796,29.225487,-79.38132,-3.3015295526457247,-1.7092795716489553
Guwahati,Assam,155.0,3.030188921810121,7.805558921859518,18.414726,84.552895,2.586179410989334,6.717092834992487
Shimla,Himachal Pradesh,52.0,-4.069186292952218,0.00117960618056838,-45.044224,36.19063,-3.3968263231416023,0.08122603131300987
Thiruvananthapuram,Kerala,150.0,0.6995117786124714,6.764665295154283,5.9536123,26.238146,0.5848502059695152,5.643728976934634
Ranchi,Jharkhand,89.0,4.283228743128739,-1.5926941895808042,53.443928,-61.945534,3.678109175114162,-1.4096139132041128
Panaji,Goa,41.0,-9.162672999285373,-1.058248773269071,-45.478153,-79.24416,-7.806374455471322,-0.9026178486385282
Hyderabad,Telangana,34.0,-8.26780507346688,-3.577650042286302,-44.73929,-34.748333,-7.027532976384023,-3.0088138556800454
Thiruvananthapuram,Kerala,73.0,-4.745665673875456,0.6632995691566751,3.3999472,16.99519,-4.079985744202503,0.5951310592196016
Guwahati,Assam,143.0,-0.714786566281504,6.099759425463294,13.424646,88.29312,-0.6170821805717758,5.31490213146416
Bhopal,Madhya Pradesh,88.0,-3.941787282229596,1.1869330342843354,7.8563347,-44.996338,-3.430027641023416,1.015267692986815
Delhi,Delhi,209.0,43.13189716286938,-7.920680266493643,77.61169,-66.52413,36.69285510888849,-6.753138515799999
Bhopal,Madhya Pradesh,50.0,-8.239400104561701,-0.23507281516593787,-41.466896,-24.625582,-7.032180779279459,-0.13358437999626682
Chennai,Tamil Nadu,82.0,-4.701306662776635,0.6909088417633763,8.695979,14.32311,-3.9540624173468153,0.5473333630630066
Agartala,Tripura,157.0,3.588660270888846,6.407216152240445,30.946623,-8.18314,2.976215138217243,5.475555472016713
Aizawl,Mizoram,99.0,-1.8929273667563533,3.7979113924496146,-8.64434,71.244125,-1.5928494275186313,3.2567714746300576
Panaji,Goa,36.0,-9.209941627008115,-2.572434843531795,-36.26193,-80.75746,-7.8350105606505505,-2.143630965487918
Ranchi,Jharkhand,156.0,9.295898630483544,-1.3948911685796768,55.29144,-39.843517,7.981532416614869,-1.1091347209233173
Shimla,Himachal Pradesh,115.0,-0.37479303433518874,-0.3818721453329063,-71.90927,40.58361,-0.35951995375750195,-0.19961124581291728
Bhopal,Madhya Pradesh,98.0,-3.1135436921039803,1.66520293740359,11.74111,-44.379765,-2.613603173063794,1.3440975559125576
Agartala,Tripura,127.0,3.317471182566248,-1.4304068814630928,57.668236,28.387617,2.841716642064151,-1.2043704543701992
Aizawl,Mizoram,56.0,-5.0650258899535645,-2.4084855579452866,-82.593376,32.529854,-4.311101387282196,-2.0573807261781774
Ahmedabad,Gujarat,42.0,-6.1953538770622405,-5.503942120974105,-27.041233,-59.49702,-5.230940490548117,-4.643044613966037
Bhopal,Madhya Pradesh,82.0,-4.5571780361269045,2.8850659668951835,23.766066,43.44654,-3.9029351070631644,2.4255138452455807
Visakhapatnam,Andhra Pradesh,69.0,-2.633283453958482,0.8032768041597851,23.659061,-80.95684,-2.2670410691556353,0.6740461598337532
Chennai,Tamil Nadu,90.0,3.3509815453066665,-1.552443804435568,29.959335,-75.83781,2.8926566083871394,-1.2594500603389882
Raipur,Chhattisgarh,178.0,14.847478328409034,1.2921405178895036,48.34685,-48.748775,12.609642119161437,1.1532658746817237
Aizawl,Mizoram,35.0,-7.55588251412224,-4.425138166721441,-73.73243,-7.8428626,-6.40041544177571,-3.7547152190298503
Shillong,Meghalaya,102.0,-4.3285455640210575,3.382819331955748,-77.24345,-43.233273,-3.585887150014763,2.8918521935622894
Thiruvananthapuram,Kerala,62.0,-6.310637245882324,0.6112411741323842,-8.808992,-75.38148,-5.370811308748673,0.5613400454468169
Bhubaneswar,Odisha,164.0,10.739343651974023,1.2732086801377933,83.543465,28.259165,9.066899466176034,1.0712599562966998
Dehradun,Uttarakhand,81.0,-2.4107114152119347,-0.9784540808754323,-8.576507,-14.045084,-2.036016414954507,-0.7957174003705866
Shillong,Meghalaya,113.0,-1.149505932545944,4.969488194030601,-6.880159,73.49104,-0.9650269262541465,4.159612345122636
Ahmedabad,Gujarat,50.0,-7.232875186969293,-1.254596763309502,-36.77313,-65.99272,-6.192191601398683,-1.0879575908011323
Delhi,Delhi,118.0,14.696207984771734,-6.50825009471358,56.337288,-28.760612,12.503855485006934,-5.596858803239633
Chandigarh,Punjab,153.0,17.546999939614803,-9.92088357516314,70.57621,-31.140564,14.98540462323205,-8.417105636668719
Hyderabad,Telangana,139.0,4.626425566701622,2.6059591413106777,31.525164,-12.819751,3.9467479053414896,2.2064071382013326
Chandigarh,Punjab,121.0,-1.6740882465700315,5.1891184019733325,42.4522,52.150127,-1.4951411446115845,4.4152912073404895
Bengaluru,Karnataka,59.0,-6.503069675562305,-3.3954906329159367,-36.49468,-63.25253,-5.490197523047534,-2.893830319277254
Lucknow,Uttar Pradesh,99.0,-2.2350992642943295,1.7938544584209049,42.94039,46.21464,-1.8463764678560892,1.5216600409055077
Gurugram,Haryana,163.0,10.571966131008582,5.617140011498983,67.90808,60.28034,9.02097251722387,4.7690326488429475
Kolkata,West Bengal,70.0,-6.311968469453301,-0.8574742815906199,-32.888313,-51.19898,-5.346205838094753,-0.6854468524499546
Guwahati,Assam,53.0,-7.287633790757464,-0.746145134358808,-57.82136,-5.395155,-6.248509446911569,-0.6018575158454762
Hyderabad,Telangana,150.0,3.4694306451895183,2.3398831954349304,66.10113,28.145231,3.0017315633711954,2.0984201042584134
Mumbai,Maharashtra,64.0,-7.158374680214937,-2.593006247627708,-31.310934,-77.37316,-6.081060887589914,-2.309015623242536
Dehradun,Uttarakhand,75.0,-5.508466538968741,0.5180986530252004,-13.664752,-12.063022,-4.771238393053483,0.3960260400618929
Delhi,Delhi,120.0,4.069703208093004,-4.23485503828292,18.817719,-24.98923,3.523368831851655,-3.4897891265336827
Jaipur,Rajasthan,117.0,13.828181740737095,-7.997858072930409,86.27859,3.8277917,11.733631818687943,-6.795516774977348
Aizawl,Mizoram,48.0,-8.506978438762582,-1.6251962187924864,-62.37253,0.97100854,-7.359993821430452,-1.3488484006326429
Gurugram,Haryana,147.0,35.95350879583663,-15.66736281289626,87.13169,-27.543718,30.56720320565302,-13.329759935220626
Bengaluru,Karnataka,64.0,-5.739285766554009,-2.227509719014121,-38.284664,-67.77444,-4.926571344071869,-1.911003498196375
Aizawl,Mizoram,34.0,-7.653368567135374,-2.82561361762373,-65.89121,-7.6984873,-6.572625029231966,-2.444809536722534
Agartala,Tripura,120.0,0.8159652213792232,3.0595689315630024,43.52676,46.24054,0.6300392071319603,2.549786720312043
Jaipur,Rajasthan,134.0,3.7742506940616036,-1.2759749218573857,59.05085,35.398033,3.1503558219104395,-1.0557253763857732
Dehradun,Uttarakhand,57.0,-4.613504552503129,6.424482609311652,9.12075,66.33464,-3.9789702687785233,5.458195042863019
Kohima,Nagaland,67.0,-2.872864274592552,-2.241987350030809,-19.925795,85.89595,-2.4965324034684557,-1.9583261849080067
Gangtok,Sikkim,111.0,1.2987616708115617,-0.31803104706140484,41.923683,73.47385,1.0493417559191163,-0.22144571022317386
Kolkata,West Bengal,111.0,-1.921358374691408,3.6686755778292937,-7.1622047,11.656908,-1.6422818215201747,3.0810157024153684
Aizawl,Mizoram,49.0,-6.187726097054304,-4.48162019926157,-82.849655,29.210196,-5.309772989634197,-3.8765938303207115
Patna,Bihar,206.0,5.960435157841472,6.709226132427134,46.489178,57.77934,5.03045188537144,5.631013917940291
Delhi,Delhi,147.0,12.536606873673719,-4.672923497214558,72.525826,-49.44015,10.634384755197802,-4.007375970014724
Panaji,Goa,97.0,-0.8679484546737989,4.00578325318849,4.4818006,-50.520695,-0.7767174015645666,3.4668270864360675
Ranchi,Jharkhand,76.0,-0.96992479176169,-0.03249658653913988,29.468327,38.998978,-0.8366374016549889,-0.036726295125577214
Delhi,Delhi,72.0,0.19631818253297062,-5.490503096778659,-6.08101,-22.448908,0.23096947822608282,-4.734864649113674
Visakhapatnam,Andhra Pradesh,61.0,0.5058560327563494,-6.603687538311169,50.812244,-73.982124,0.405625777030318,-5.690596034738001
Ranchi,Jharkhand,133.0,-0.7131456872526283,6.088529237931497,28.693033,-9.079364,-0.602660142335001,5.205607045133045
Guwahati,Assam,51.0,-7.168766892443426,-2.435248577074732,-53.686554,-19.879374,-6.214696894686873,-2.0269617227499013
Chennai,Tamil Nadu,27.0,-8.533136358398353,-3.7940135074101735,-21.891886,-85.21064,-7.237613980695579,-3.22308723305481
Chandigarh,Punjab,164.0,17.327168865602527,2.0349434984928414,87.552986,9.63834,14.666001220271777,1.7682991503180667
Ahmedabad,Gujarat,77.0,-1.6618210436813996,2.251783595099627,-3.6270256,40.125847,-1.3284032852875056,1.8936416160872669
Patna,Bihar,65.0,-5.123715370681125,0.6210937117598785,-12.440852,-6.689571,-4.371030676173056,0.5290669812470397
Chennai,Tamil Nadu,86.0,-2.286370079849449,2.297164679433036,10.134711,22.28478,-1.963387421841462,1.943681762478684
Mumbai,Maharashtra,82.0,-1.1940880020669145,-0.6460716566918053,36.57995,-73.89295,-0.9635500027334499,-0.5524765226993644
Ahmedabad,Gujarat,71.0,-0.5019930470928733,-1.6233160950545384,39.80349,24.478888,-0.4121916320339645,-1.2781593849608142
Delhi,Delhi,155.0,11.130316891717866,13.911546909197549,64.18724,69.748405,9.533984702853656,11.772480814740762
Kohima,Nagaland,72.0,-2.367625660967781,-2.6583402209781704,-23.077684,82.69053,-1.9252660493294604,-2.1907442746807857
Kohima,Nagaland,45.0,-8.123343319250623,0.13306002141166073,-46.608826,26.899858,-6.83012247125199,0.08182619521330872
Bhubaneswar,Odisha,66.0,-5.660958790432597,0.7210851708885063,-33.823807,-30.770878,-4.801237249821626,0.593341301576111
Panaji,Goa,55.0,-6.931544501502044,-0.8527277895626822,-41.66627,-72.38151,-5.8857612747653745,-0.6372297517113295
Gurugram,Haryana,990.0,28.207208835880913,30.50927321592004,77.14627,70.3487,23.983130421206532,25.84688603490682
Chennai,Tamil Nadu,32.0,-6.899014987570967,-4.074180326834764,-54.755524,-66.35625,-5.88281821770958,-3.4957798487605127
Chandigarh,Punjab,153.0,4.132698539734317,3.267992613406945,21.65405,-1.2865074,3.602284637722045,2.737138008433753
Imphal,Manipur,70.0,-4.149953807915468,2.3071819938655156,-32.370186,91.072655,-3.547819975613016,1.9424754271711433
Aizawl,Mizoram,50.0,-7.9340082562513485,-2.335153802078993,-66.95587,-0.71695715,-6.663926691938707,-1.9368617827798962
Shimla,Himachal Pradesh,71.0,-5.300271760960809,1.6555779902898606,-50.33984,47.904865,-4.476832134556575,1.4188860334435183
Bhopal,Madhya Pradesh,116.0,-1.6837894671537585,5.4979937102052405,-0.89968723,70.264496,-1.4204669942658812,4.677102069628277
Aizawl,Mizoram,23.0,-9.039159054187282,-4.939291840877259,-79.42752,-16.452276,-7.580520313184359,-4.261751406026353
Patna,Bihar,94.0,-1.2510926169650136,5.039511904963355,32.16282,43.868294,-1.2017011438978955,4.305736169200918
Bhubaneswar,Odisha,137.0,1.4295975133439507,3.401954116254923,20.758053,-56.59796,1.2852941882669315,2.9009386607307808
Visakhapatnam,Andhra Pradesh,74.0,13.69938960787922,-12.856372540155293,64.31872,-68.075874,11.545476948909887,-10.890625739449542
Mumbai,Maharashtra,67.0,-7.009644780692375,-1.8853664427843606,-60.78264,-62.17391,-6.011442308615115,-1.6667428220350347
Aizawl,Mizoram,37.0,-8.114031201115003,-2.604893227114956,-72.32192,-13.959194,-6.9458152177345465,-2.294591995452789
Ranchi,Jharkhand,82.0,-3.5778951076476067,2.3449221866527554,-13.799167,-1.9672691,-3.0310439486373646,1.9607919308840962
Visakhapatnam,Andhra Pradesh,59.0,-5.125514234020498,-3.3993959479790496,-23.205564,-49.97043,-4.423211812754708,-2.770492625580907
Dehradun,Uttarakhand,60.0,-6.304471666687907,0.664641816099509,-31.701035,7.4817004,-5.3853700705841385,0.5675315505291522
Panaji,Goa,138.0,0.7558046378885027,4.048462109575433,29.837555,-13.103497,0.7201354407212464,3.4750674375753365
Thiruvananthapuram,Kerala,66.0,-5.976751983157669,0.8994837143209783,1.487043,19.965355,-4.984816396626104,0.7297554897581284
Itanagar,Arunachal Pradesh,92.0,-2.6044196980786065,2.407861299196819,-25.919802,45.12675,-2.1613853285303444,2.0712090206117453
Visakhapatnam,Andhra Pradesh,113.0,4.816147904134116,2.6938874586935087,39.752712,-67.87123,4.143477580269875,2.332022999137237
Imphal,Manipur,107.0,5.166838576591912,-3.4743609253512684,53.65844,29.702448,4.3532145917035034,-2.812035441403088
Agartala,Tripura,33.0,-8.231104567957134,0.15493282431137045,-42.541718,-19.62923,-7.109471997353608,0.08848109335562881
Bhopal,Madhya Pradesh,75.0,-3.5109853382143563,-1.6930771529958313,-20.39773,-19.146036,-2.9502810126019936,-1.4245831944884944
Itanagar,Arunachal Pradesh,88.0,-3.906526472533387,-0.4611667322489929,-30.4113,67.48483,-3.3138518953191074,-0.35621367035503537
Shillong,Meghalaya,133.0,-0.960629121056218,8.867592949358533,4.168967,79.94014,-0.8586735288326509,7.5794497041209485
Kohima,Nagaland,56.0,-5.8371281206004735,-2.547564970929668,-56.023483,41.713966,-4.968018526699359,-2.095382261403763
Aizawl,Mizoram,51.0,-5.8514101603682,-5.646045235977862,-81.8384,-11.988641,-4.98892970255927,-4.775748149150378
Shillong,Meghalaya,135.0,-4.117357906403381,6.6664574924011895,9.819515,77.59732,-3.467880984918283,5.711747851069359
Lucknow,Uttar Pradesh,96.0,-2.982106909937315,-3.1158133734183817,-34.22352,-18.177517,-2.5329222507312807,-2.6627672829117492
